ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS
5022564,F,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-13071,-1344,1,0,0,0,Sales staff,3.0,0,0
5022566,F,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-13071,-1344,1,0,0,0,Sales staff,3.0,0,X
5090590,F,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-13071,-1344,1,0,0,0,Sales staff,3.0,0,C
5022570,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14836,-1740,1,0,0,0,Security staff,2.0,0,0
5022580,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8533,-582,1,0,0,0,Laborers,1.0,0,C
5022582,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17803,-10079,1,0,1,0,Core staff,1.0,0,C
5022583,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17803,-10079,1,0,1,0,Core staff,1.0,0,C
5022584,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17803,-10079,1,0,1,0,Core staff,1.0,0,C
5022585,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17803,-10079,1,0,1,0,Core staff,1.0,0,0
5022587,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17803,-10079,1,0,1,0,Core staff,1.0,0,C
5022589,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17803,-10079,1,0,1,0,Core staff,1.0,0,C
5022590,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17803,-10079,1,0,1,0,Core staff,1.0,0,C
5022591,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17803,-10079,1,0,1,0,Core staff,1.0,0,0
5113121,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17803,-10079,1,0,1,0,Core staff,1.0,0,C
5022594,F,N,Y,1,144000.0,Working,Higher education,Civil marriage,House / apartment,-13435,-122,1,1,1,1,Secretaries,3.0,0,0
5022596,F,N,Y,1,144000.0,Working,Higher education,Civil marriage,House / apartment,-13435,-122,1,1,1,1,Secretaries,3.0,0,C
5022597,F,N,Y,1,144000.0,Working,Higher education,Civil marriage,House / apartment,-13435,-122,1,1,1,1,Secretaries,3.0,0,C
5022598,F,N,Y,1,144000.0,Working,Higher education,Civil marriage,House / apartment,-13435,-122,1,1,1,1,Secretaries,3.0,0,C
5022604,M,N,Y,0,337500.0,Working,Higher education,Married,House / apartment,-13263,-5269,1,0,0,0,Managers,2.0,0,C
5022605,M,N,Y,0,337500.0,Working,Higher education,Married,House / apartment,-13263,-5269,1,0,0,0,Managers,2.0,0,C
5113137,M,N,Y,0,337500.0,Working,Higher education,Married,House / apartment,-13263,-5269,1,0,0,0,Managers,2.0,0,0
5113138,M,N,Y,0,337500.0,Working,Higher education,Married,House / apartment,-13263,-5269,1,0,0,0,Managers,2.0,0,C
5022607,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8603,-1005,1,1,1,0,Core staff,3.0,0,0
5022608,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10144,-825,1,0,0,0,Laborers,3.0,0,C
5022609,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10144,-825,1,0,0,0,Laborers,3.0,0,0
5022610,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10144,-825,1,0,0,0,Laborers,3.0,0,0
5022611,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10144,-825,1,0,0,0,Laborers,3.0,0,0
5022612,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10144,-825,1,0,0,0,Laborers,3.0,0,0
5022617,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12022,-1674,1,0,0,1,Laborers,2.0,0,C
5022618,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12022,-1674,1,0,0,1,Laborers,2.0,0,C
5022620,M,Y,N,0,247500.0,State servant,Higher education,Married,With parents,-12118,-2313,1,1,1,1,Core staff,2.0,0,X
5022621,M,Y,N,0,247500.0,State servant,Higher education,Married,With parents,-12118,-2313,1,1,1,1,Core staff,2.0,0,X
5022625,M,Y,N,0,247500.0,State servant,Higher education,Married,With parents,-12118,-2313,1,1,1,1,Core staff,2.0,0,0
5022626,M,Y,N,0,247500.0,State servant,Higher education,Married,With parents,-12118,-2313,1,1,1,1,Core staff,2.0,0,0
5022627,M,Y,N,0,247500.0,State servant,Higher education,Married,With parents,-12118,-2313,1,1,1,1,Core staff,2.0,0,0
5022648,M,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11759,-91,1,0,0,0,Managers,3.0,0,0
5022649,M,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11759,-91,1,0,0,0,Managers,3.0,0,0
5022651,M,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11759,-91,1,0,0,0,Managers,3.0,0,C
5022652,M,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11759,-91,1,0,0,0,Managers,3.0,0,C
5022655,M,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17972,-1917,1,1,1,0,Sales staff,1.0,0,C
5022661,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13810,-1252,1,0,1,0,Private service staff,1.0,0,X
5022663,F,N,N,1,157500.0,Working,Secondary / secondary special,Single / not married,With parents,-14858,-1432,1,0,0,0,Cleaning staff,2.0,0,C
5022665,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9862,-2135,1,1,0,0,Laborers,1.0,0,C
5022667,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9862,-2135,1,1,0,0,Laborers,1.0,0,X
5022668,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9862,-2135,1,1,0,0,Laborers,1.0,0,X
5022671,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9862,-2135,1,1,0,0,Laborers,1.0,0,X
5113159,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9862,-2135,1,1,0,0,Laborers,1.0,0,C
5022673,F,N,Y,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-14421,-5574,1,0,0,1,Accountants,3.0,0,C
5022679,F,N,Y,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-14421,-5574,1,0,0,1,Accountants,3.0,0,C
5022683,F,N,N,0,157500.0,Working,Secondary / secondary special,Separated,With parents,-14309,-548,1,1,1,0,Sales staff,1.0,0,0
5022684,F,N,N,0,157500.0,Working,Secondary / secondary special,Separated,With parents,-14309,-548,1,1,1,0,Sales staff,1.0,0,C
5022685,F,N,N,0,157500.0,Working,Secondary / secondary special,Separated,With parents,-14309,-548,1,1,1,0,Sales staff,1.0,0,C
5022686,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15903,-762,1,0,0,0,Sales staff,1.0,0,0
5022687,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15903,-762,1,0,0,0,Sales staff,1.0,0,0
5022691,F,Y,Y,0,135000.0,Working,Incomplete higher,Civil marriage,House / apartment,-10669,-3109,1,0,0,0,Laborers,2.0,0,0
5022692,F,Y,Y,0,135000.0,Working,Incomplete higher,Civil marriage,House / apartment,-10669,-3109,1,0,0,0,Laborers,2.0,0,X
5022698,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14064,-5326,1,0,0,0,Drivers,1.0,0,C
5022700,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14064,-5326,1,0,0,0,Drivers,1.0,0,C
5022703,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14064,-5326,1,0,0,0,Drivers,1.0,0,0
5022704,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14064,-5326,1,0,0,0,Drivers,1.0,0,C
5022707,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14064,-5326,1,0,0,0,Drivers,1.0,0,C
5022712,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406,-2617,1,0,0,0,Security staff,2.0,0,C
5022713,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406,-2617,1,0,0,0,Security staff,2.0,0,0
5022715,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406,-2617,1,0,0,0,Security staff,2.0,0,C
5022716,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406,-2617,1,0,0,0,Security staff,2.0,0,C
5022717,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406,-2617,1,0,0,0,Security staff,2.0,0,C
5022718,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406,-2617,1,0,0,0,Security staff,2.0,0,C
5022719,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406,-2617,1,0,0,0,Security staff,2.0,0,C
5022720,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15202,-674,1,0,0,0,Drivers,4.0,0,0
5022722,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15202,-674,1,0,0,0,Drivers,4.0,0,0
5090617,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15202,-674,1,0,0,0,Drivers,4.0,0,0
5022730,M,Y,N,3,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15262,-1674,1,0,0,0,Managers,5.0,0,C
5022741,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9791,-1344,1,0,0,1,Sales staff,2.0,0,0
5022757,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9791,-1344,1,0,0,1,Sales staff,2.0,0,0
5022759,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9791,-1344,1,0,0,1,Sales staff,2.0,0,C
5113193,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9791,-1344,1,0,0,1,Sales staff,2.0,0,C
5022744,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10800,-3166,1,0,0,0,Sales staff,2.0,0,C
5022750,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10800,-3166,1,0,0,0,Sales staff,2.0,0,0
5022751,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10800,-3166,1,0,0,0,Sales staff,2.0,0,C
5022755,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10800,-3166,1,0,0,0,Sales staff,2.0,0,C
5022765,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-11366,-3927,1,0,0,1,Core staff,2.0,0,X
5022767,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,With parents,-13847,-366,1,0,1,0,Medicine staff,4.0,0,X
5022768,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,With parents,-13847,-366,1,0,1,0,Medicine staff,4.0,0,X
5022769,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,With parents,-13847,-366,1,0,1,0,Medicine staff,4.0,0,C
5022770,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,With parents,-13847,-366,1,0,1,0,Medicine staff,4.0,0,X
5022771,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,With parents,-13847,-366,1,0,1,0,Medicine staff,4.0,0,X
5022772,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,With parents,-13847,-366,1,0,1,0,Medicine staff,4.0,0,X
5022773,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,With parents,-13847,-366,1,0,1,0,Medicine staff,4.0,0,X
5022783,M,Y,Y,1,216000.0,Working,Higher education,Widow,House / apartment,-13127,-1279,1,0,0,0,Managers,2.0,0,C
5022784,M,Y,Y,1,216000.0,Working,Higher education,Widow,House / apartment,-13127,-1279,1,0,0,0,Managers,2.0,0,X
5022787,M,Y,Y,1,216000.0,Working,Higher education,Widow,House / apartment,-13127,-1279,1,0,0,0,Managers,2.0,0,C
5022788,M,Y,Y,1,216000.0,Working,Higher education,Widow,House / apartment,-13127,-1279,1,0,0,0,Managers,2.0,0,0
5022790,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-12369,-187,1,0,0,0,Core staff,1.0,0,C
5022792,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,1.0,0,C
5022795,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,1.0,0,C
5022796,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,1.0,0,0
5022797,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,1.0,0,C
5022799,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,1.0,0,C
5022802,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,1.0,0,C
5022803,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,1.0,0,C
5090079,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,1.0,0,C
5022807,F,N,Y,1,180000.0,Working,Higher education,Married,House / apartment,-11900,-731,1,0,0,1,Sales staff,3.0,0,C
5022808,F,N,Y,1,180000.0,Working,Higher education,Married,House / apartment,-11900,-731,1,0,0,1,Sales staff,3.0,0,C
5022809,M,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-7723,-366,1,0,0,1,Sales staff,1.0,0,0
5022810,M,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-7723,-366,1,0,0,1,Sales staff,1.0,0,0
5022811,F,N,Y,0,261000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8477,-947,1,0,1,1,Laborers,1.0,0,C
5022812,F,N,Y,0,261000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8477,-947,1,0,1,1,Laborers,1.0,0,X
5022813,F,N,Y,0,261000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8477,-947,1,0,1,1,Laborers,1.0,0,X
5022814,F,N,Y,0,261000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8477,-947,1,0,1,1,Laborers,1.0,0,0
5022815,F,N,Y,0,261000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8477,-947,1,0,1,1,Laborers,1.0,0,0
5022817,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-17262,-1617,1,0,0,0,Core staff,2.0,0,X
5022818,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-17262,-1617,1,0,0,0,Core staff,2.0,0,X
5022827,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-17262,-1617,1,0,0,0,Core staff,2.0,0,0
5022831,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-17262,-1617,1,0,0,0,Core staff,2.0,0,0
5022833,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-17262,-1617,1,0,0,0,Core staff,2.0,0,C
5022834,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-17262,-1617,1,0,0,0,Core staff,2.0,0,0
5022836,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-17262,-1617,1,0,0,0,Core staff,2.0,0,0
5022837,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-17262,-1617,1,0,0,0,Core staff,2.0,0,C
5022841,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12494,-978,1,0,0,0,Laborers,1.0,0,C
5022842,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12494,-978,1,0,0,0,Laborers,1.0,0,0
5022843,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12494,-978,1,0,0,0,Laborers,1.0,0,C
5022844,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12494,-978,1,0,0,0,Laborers,1.0,0,C
5022845,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12494,-978,1,0,0,0,Laborers,1.0,0,C
5113222,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12494,-978,1,0,0,0,Laborers,1.0,0,0
5022851,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-18902,-8649,1,0,0,0,Managers,2.0,0,C
5022852,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-18902,-8649,1,0,0,0,Managers,2.0,0,C
5022853,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-18902,-8649,1,0,0,0,Managers,2.0,0,0
5113224,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-18902,-8649,1,0,0,0,Managers,2.0,0,C
5022858,F,N,N,0,202500.0,Working,Higher education,Single / not married,Rented apartment,-19586,-1309,1,0,1,1,Managers,1.0,0,X
5022859,F,Y,Y,0,180000.0,Working,Higher education,Single / not married,House / apartment,-16616,-5815,1,0,0,0,Core staff,1.0,0,C
5022860,F,Y,Y,0,180000.0,Working,Higher education,Single / not married,House / apartment,-16616,-5815,1,0,0,0,Core staff,1.0,0,C
5022862,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13621,-852,1,0,0,0,Accountants,1.0,0,0
5022863,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0,0
5022864,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0,0
5022866,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0,C
5022868,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0,C
5022869,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0,C
5022870,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0,0
5022871,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0,C
5022872,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0,C
5022873,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0,C
5022875,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0,0
5022877,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0,0
5022878,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,0,C
5022879,M,Y,Y,1,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-16314,-882,1,0,0,0,Managers,2.0,0,C
5022882,M,Y,Y,1,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-16314,-882,1,0,0,0,Managers,2.0,0,0
5022888,M,Y,Y,1,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-16314,-882,1,0,0,0,Managers,2.0,0,C
5022889,M,Y,Y,1,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-16314,-882,1,0,0,0,Managers,2.0,0,0
5022890,M,Y,Y,1,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-16314,-882,1,0,0,0,Managers,2.0,0,X
5022894,M,N,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-13326,-2588,1,1,0,0,Laborers,2.0,0,X
5022895,M,N,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-13326,-2588,1,1,0,0,Laborers,2.0,0,0
5022896,M,N,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-13326,-2588,1,1,0,0,Laborers,2.0,0,0
5022897,F,N,Y,0,126000.0,State servant,Higher education,Married,House / apartment,-19292,-1371,1,0,0,1,Core staff,2.0,0,C
5022906,M,N,N,0,189000.0,State servant,Secondary / secondary special,Married,House / apartment,-15752,-2770,1,0,0,0,Core staff,2.0,0,C
5022909,M,N,N,0,189000.0,State servant,Secondary / secondary special,Married,House / apartment,-15752,-2770,1,0,0,0,Core staff,2.0,0,C
5022910,M,N,N,0,189000.0,State servant,Secondary / secondary special,Married,House / apartment,-15752,-2770,1,0,0,0,Core staff,2.0,0,C
5022912,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195,-2592,1,0,1,0,Managers,1.0,0,C
5022913,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195,-2592,1,0,1,0,Managers,1.0,0,C
5022914,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195,-2592,1,0,1,0,Managers,1.0,0,X
5022917,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195,-2592,1,0,1,0,Managers,1.0,0,C
5022918,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195,-2592,1,0,1,0,Managers,1.0,0,C
5022921,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195,-2592,1,0,1,0,Managers,1.0,0,C
5090081,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195,-2592,1,0,1,0,Managers,1.0,0,C
5113054,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195,-2592,1,0,1,0,Managers,1.0,0,C
5022930,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-9154,-187,1,0,0,1,Laborers,2.0,0,0
5022932,M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,-12615,-1156,1,0,0,0,Laborers,4.0,0,0
5022933,M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,-12615,-1156,1,0,0,0,Laborers,4.0,0,0
5022934,M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,-12615,-1156,1,0,0,0,Laborers,4.0,0,0
5022935,M,N,N,1,135000.0,Working,Lower secondary,Married,House / apartment,-11642,-248,1,1,1,0,Low-skill Laborers,3.0,0,C
5022938,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096,-1344,1,0,1,1,Accountants,1.0,0,X
5022939,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096,-1344,1,0,1,1,Accountants,1.0,0,C
5022940,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096,-1344,1,0,1,1,Accountants,1.0,0,C
5022942,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096,-1344,1,0,1,1,Accountants,1.0,0,0
5022943,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096,-1344,1,0,1,1,Accountants,1.0,0,0
5022945,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096,-1344,1,0,1,1,Accountants,1.0,0,C
5022946,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096,-1344,1,0,1,1,Accountants,1.0,0,X
5022947,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096,-1344,1,0,1,1,Accountants,1.0,0,C
5113056,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096,-1344,1,0,1,1,Accountants,1.0,0,0
5022950,M,N,Y,0,135000.0,Working,Incomplete higher,Single / not married,With parents,-8231,-731,1,0,0,0,Cooking staff,1.0,0,C
5022951,M,N,Y,0,135000.0,Working,Incomplete higher,Single / not married,With parents,-8231,-731,1,0,0,0,Cooking staff,1.0,0,C
5022958,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15025,-213,1,0,0,1,Sales staff,1.0,0,C
5022963,F,Y,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12928,-1313,1,0,0,0,Accountants,5.0,0,0
5022979,F,Y,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-18868,-11954,1,0,1,0,Managers,2.0,0,C
5022981,F,Y,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-18868,-11954,1,0,1,0,Managers,2.0,0,C
5022986,F,Y,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-18868,-11954,1,0,1,0,Managers,2.0,0,C
5022996,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-23007,-11589,1,1,1,0,Cleaning staff,1.0,0,C
5022997,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-23007,-11589,1,1,1,0,Cleaning staff,1.0,0,C
5023000,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-23007,-11589,1,1,1,0,Cleaning staff,1.0,0,0
5023001,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-23007,-11589,1,1,1,0,Cleaning staff,1.0,0,0
5023002,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-23007,-11589,1,1,1,0,Cleaning staff,1.0,0,0
5023004,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-23007,-11589,1,1,1,0,Cleaning staff,1.0,0,C
5023007,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13779,-1878,1,0,0,0,Sales staff,2.0,0,C
5023008,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13779,-1878,1,0,0,0,Sales staff,2.0,0,C
5023025,M,N,Y,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-18690,-5014,1,0,0,0,Laborers,2.0,0,C
5023027,M,N,Y,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-18690,-5014,1,0,0,0,Laborers,2.0,0,C
5023029,M,N,Y,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-18690,-5014,1,0,0,0,Laborers,2.0,0,0
5023031,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15088,-2092,1,0,1,0,Sales staff,2.0,0,X
