ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS
5090048,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,-15887,-217,1,1,1,0,Laborers,2.0,-21.0,X
5090049,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,-15887,-217,1,1,1,0,Laborers,2.0,-17.0,X
5090050,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,-15887,-217,1,1,1,0,Laborers,2.0,-7.5,0
5090051,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,-15887,-217,1,1,1,0,Laborers,2.0,-32.0,X
5090052,M,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-21244,-1770,1,0,0,0,Managers,2.0,-11.5,0
5090055,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-7.0,0
5090056,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-23.5,C
5090057,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-23.5,C
5090058,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-25.5,C
5090059,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-25.5,X
5090060,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-25.0,C
5090061,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-25.5,C
5090062,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-6.5,0
5090063,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-5.0,0
5090064,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-29.5,C
5090065,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-25.0,C
5090066,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-2.5,0
5090067,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-17.0,C
5090070,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15851,-2317,1,0,0,0,Managers,3.0,-24.5,C
5090071,F,N,Y,0,130500.0,Working,Secondary / secondary special,Widow,House / apartment,-18245,-3292,1,0,0,0,Security staff,1.0,-5.5,0
5090072,F,N,Y,0,130500.0,Working,Secondary / secondary special,Widow,House / apartment,-18245,-3292,1,0,0,0,Security staff,1.0,-26.0,C
5090073,F,N,Y,0,130500.0,Working,Secondary / secondary special,Widow,House / apartment,-18245,-3292,1,0,0,0,Security staff,1.0,-12.5,0
5090074,F,N,Y,0,202500.0,Commercial associate,Higher education,Widow,House / apartment,-16588,-4635,1,0,0,0,Accountants,1.0,-17.0,C
5090078,F,N,Y,0,180000.0,State servant,Higher education,Separated,House / apartment,-20376,-4420,1,0,0,1,Core staff,1.0,-0.5,0
5090079,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,1.0,-13.5,C
5090081,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195,-2592,1,0,1,0,Managers,1.0,-3.5,C
5090083,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16179,-3109,1,1,1,0,Laborers,1.0,-25.0,C
5090089,F,N,Y,1,134995.5,Working,Secondary / secondary special,Civil marriage,House / apartment,-12813,-1897,1,1,0,0,Laborers,3.0,-0.5,0
5090092,F,Y,Y,1,103500.0,Working,Secondary / secondary special,Separated,House / apartment,-10445,-680,1,0,0,1,Laborers,2.0,-2.0,1
5090098,M,Y,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,-9785,-1345,1,0,0,1,High skill tech staff,1.0,-18.5,X
5090099,M,Y,Y,1,225000.0,Working,Higher education,Separated,House / apartment,-16794,-3325,1,0,0,0,Managers,2.0,-8.5,C
5090102,M,Y,Y,0,179100.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-16257,-856,1,0,0,0,Drivers,2.0,-6.0,C
5090103,M,Y,Y,0,179100.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-16257,-856,1,0,0,0,Drivers,2.0,-17.0,C
5090105,M,Y,Y,0,211500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21484,-1709,1,0,0,0,Laborers,2.0,-5.5,0
5090106,F,N,Y,0,166500.0,Commercial associate,Higher education,Married,House / apartment,-9663,-468,1,0,1,0,Accountants,2.0,-23.5,X
5090108,F,N,Y,0,252000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20847,-1444,1,0,0,0,Managers,2.0,-20.5,C
5090109,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18591,-10909,1,0,0,0,Laborers,2.0,-15.5,C
5090110,M,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-17160,-1625,1,0,1,1,Managers,2.0,-31.5,X
5090118,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14213,-587,1,0,0,1,Laborers,2.0,-1.0,0
5090120,F,N,N,1,126000.0,State servant,Higher education,Single / not married,House / apartment,-15872,-9019,1,1,0,0,Managers,2.0,-17.5,C
5090121,F,N,Y,2,315000.0,State servant,Secondary / secondary special,Separated,Municipal apartment,-12134,-192,1,0,0,1,Laborers,3.0,-18.0,X
5090124,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-15564,-1713,1,0,0,0,Core staff,2.0,-5.0,0
5090126,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13805,-1557,1,0,0,0,Laborers,1.0,-13.0,C
5090128,M,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9343,-825,1,1,1,0,Drivers,2.0,-21.5,C
5090129,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11377,-1100,1,0,0,1,Drivers,3.0,-35.5,X
5090130,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18530,-134,1,0,0,0,Sales staff,2.0,-10.0,0
5090131,F,Y,Y,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-10851,-164,1,1,1,0,Sales staff,2.0,-17.5,0
5090133,F,Y,Y,1,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13690,-133,1,0,0,1,Medicine staff,3.0,-2.5,X
5090134,F,Y,Y,0,256500.0,State servant,Higher education,Married,House / apartment,-14212,-3330,1,0,0,0,Managers,2.0,-18.0,C
5090136,F,N,Y,0,67500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13474,-3024,1,0,0,0,Sales staff,1.0,-16.0,C
5090137,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,-12790,-3329,1,0,0,1,Core staff,3.0,-5.5,0
5090140,F,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18458,-2657,1,1,1,0,Sales staff,2.0,-23.0,C
5090141,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-9918,-1257,1,0,1,0,Core staff,2.0,-5.0,X
5090142,M,N,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-10713,-1530,1,1,0,0,Sales staff,2.0,-6.5,C
5090145,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-19900,-3479,1,1,0,0,High skill tech staff,2.0,-29.0,C
5090146,F,N,N,1,162000.0,State servant,Higher education,Civil marriage,House / apartment,-10446,-1075,1,1,0,0,Secretaries,3.0,-16.0,X
5090147,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14128,-374,1,0,0,1,Laborers,2.0,-17.0,C
5090148,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-10737,-3296,1,0,0,0,Cooking staff,2.0,-28.5,X
5090152,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,-14496,-4206,1,0,0,0,Medicine staff,3.0,-20.0,C
5090153,M,N,Y,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-17965,-218,1,0,0,0,Laborers,1.0,-4.5,0
5090154,F,Y,Y,0,225000.0,Working,Higher education,Civil marriage,House / apartment,-11067,-492,1,0,0,0,Sales staff,2.0,-8.5,X
5090155,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,-12763,-2255,1,0,1,0,Core staff,3.0,-13.5,C
5090158,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14159,-2752,1,0,0,0,Laborers,3.0,-4.5,X
5090160,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10368,-1259,1,1,0,0,High skill tech staff,2.0,-25.5,C
5090162,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12415,-3695,1,0,0,0,Managers,2.0,-23.0,C
5090163,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,High skill tech staff,2.0,-43.5,X
5090164,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18783,-375,1,0,0,0,Sales staff,2.0,-16.5,X
5090166,F,N,Y,1,675000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15452,-860,1,0,0,0,Security staff,2.0,-9.0,5
5090167,F,N,Y,1,225000.0,Working,Higher education,Single / not married,House / apartment,-10934,-464,1,0,0,0,Sales staff,2.0,-20.5,C
5090169,F,Y,Y,0,211500.0,Working,Higher education,Married,House / apartment,-10537,-2746,1,0,0,0,Accountants,2.0,-13.5,C
5090173,F,N,Y,0,333000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19476,-461,1,0,1,1,Core staff,2.0,-3.5,C
5090177,F,Y,Y,2,72000.0,Working,Higher education,Married,House / apartment,-10297,-2043,1,0,0,1,Core staff,4.0,-54.5,X
5090178,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14602,-705,1,0,0,0,Sales staff,2.0,-17.0,0
5090179,M,Y,Y,0,378000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18570,-2805,1,0,1,0,Managers,1.0,-6.0,C
5090180,M,Y,Y,0,378000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18570,-2805,1,0,1,0,Managers,1.0,-10.0,C
5090181,F,N,Y,0,360000.0,Working,Secondary / secondary special,Widow,House / apartment,-20452,-7310,1,0,1,0,Sales staff,1.0,-15.0,C
5090188,F,N,N,1,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-12356,-1351,1,0,0,0,Medicine staff,2.0,-6.5,0
5090189,F,N,Y,0,193500.0,Working,Higher education,Married,House / apartment,-23700,-712,1,1,1,0,Core staff,2.0,-20.0,C
5090193,F,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14319,-774,1,1,0,0,Sales staff,2.0,-3.0,X
5090195,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,-10198,-560,1,0,1,0,Drivers,1.0,-27.5,C
5090196,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21576,-954,1,1,1,0,Drivers,2.0,-10.0,C
5090197,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-10664,-954,1,0,0,0,Core staff,2.0,-8.0,C
5090200,F,N,N,0,157500.0,State servant,Higher education,Married,House / apartment,-11588,-801,1,1,1,0,Core staff,2.0,-3.5,X
5090203,M,N,Y,1,119250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9373,-284,1,1,1,0,Laborers,3.0,-4.0,C
5090205,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16671,-99,1,0,0,0,Cooking staff,2.0,-29.0,C
5090206,F,N,Y,1,238500.0,Working,Secondary / secondary special,Married,House / apartment,-12320,-3720,1,0,0,0,Core staff,3.0,-5.0,C
5090210,F,N,Y,1,216000.0,Working,Secondary / secondary special,Married,House / apartment,-14498,-371,1,0,0,1,Accountants,3.0,-27.5,C
5090213,F,Y,Y,1,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-14597,-3869,1,0,1,1,Sales staff,2.0,-4.0,X
5090214,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10712,-217,1,0,0,0,Laborers,2.0,-6.5,C
5090216,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10712,-217,1,0,0,0,Laborers,2.0,-27.5,C
5090217,F,Y,Y,0,810000.0,Commercial associate,Incomplete higher,Married,House / apartment,-15375,-6518,1,0,0,0,Managers,2.0,-20.0,X
5090220,F,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17732,-2378,1,0,0,0,Laborers,2.0,-1.0,0
5090224,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11409,-2439,1,1,0,0,Low-skill Laborers,2.0,-7.0,C
5090225,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-10543,-802,1,1,1,0,Managers,1.0,-6.5,C
5090226,F,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12269,-1199,1,0,1,0,Cooking staff,3.0,-2.5,0
5090227,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-10671,-1747,1,0,0,1,Realty agents,2.0,-2.5,0
5090229,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11072,-864,1,0,1,0,Laborers,2.0,-2.5,0
5090232,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-21977,-9447,1,0,0,0,High skill tech staff,1.0,-8.5,C
5090234,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17124,-3206,1,0,0,0,Sales staff,2.0,-50.5,X
5090236,M,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,-15363,-3327,1,0,0,0,High skill tech staff,4.0,-20.5,C
5090237,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-22799,-5547,1,0,0,0,Managers,2.0,-1.5,0
5090238,F,N,Y,2,135000.0,Working,Higher education,Married,House / apartment,-14871,-344,1,1,1,1,Laborers,4.0,-10.5,X
5090244,F,N,N,0,405000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19672,-3476,1,0,0,0,Managers,1.0,-32.5,C
5090245,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13633,-5820,1,0,1,0,Laborers,2.0,-24.5,X
5090249,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-14606,-3778,1,1,1,0,Managers,2.0,-1.0,0
5090250,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-14606,-3778,1,1,1,0,Managers,2.0,-24.0,C
5090251,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-14606,-3778,1,1,1,0,Managers,2.0,-6.0,X
5090253,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12133,-3017,1,0,0,0,Core staff,2.0,-3.0,0
5090254,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-20107,-8040,1,1,0,0,Laborers,2.0,-42.5,C
5090255,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-20107,-8040,1,1,0,0,Laborers,2.0,-1.5,0
5090257,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12084,-2774,1,0,1,0,Laborers,2.0,-10.5,C
5090258,F,N,Y,0,45000.0,Working,Secondary / secondary special,Married,Rented apartment,-20028,-825,1,0,0,0,Cleaning staff,2.0,-40.5,X
5090260,F,Y,Y,1,630000.0,Working,Higher education,Married,House / apartment,-18909,-6549,1,0,1,1,Sales staff,3.0,-4.0,X
5090263,F,N,Y,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17896,-4996,1,0,1,1,Laborers,2.0,-3.0,C
5090264,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-15771,-8861,1,0,0,0,Medicine staff,2.0,-30.0,X
5090265,F,Y,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-19824,-12278,1,0,0,0,Core staff,2.0,-3.5,C
5090269,M,N,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-12460,-1291,1,0,1,0,Drivers,2.0,-15.5,X
5090270,M,Y,Y,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10634,-102,1,0,0,0,IT staff,4.0,-12.0,0
5090273,M,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15541,-3263,1,0,0,0,Laborers,3.0,-29.5,C
5090275,F,Y,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-12740,-3504,1,0,0,0,Core staff,3.0,-24.5,X
5090276,F,N,N,1,81000.0,State servant,Higher education,Married,With parents,-11707,-2317,1,0,0,0,Core staff,3.0,-3.0,C
5090278,F,N,Y,1,193500.0,State servant,Higher education,Civil marriage,House / apartment,-12875,-1009,1,0,0,1,Managers,3.0,-8.5,C
5090286,M,N,N,1,292500.0,State servant,Secondary / secondary special,Married,Office apartment,-16101,-4935,1,0,0,0,Core staff,3.0,-15.0,C
5090287,M,Y,N,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16479,-4082,1,0,0,0,Laborers,4.0,-21.5,C
5090288,M,Y,N,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16479,-4082,1,0,0,0,Laborers,4.0,-36.5,X
5090291,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14085,-1039,1,0,0,0,Sales staff,2.0,-39.0,X
5090292,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15541,-886,1,1,0,0,Sales staff,2.0,-22.0,C
5090293,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15541,-886,1,1,0,0,Sales staff,2.0,-25.5,C
5090300,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10877,-766,1,0,0,1,Laborers,2.0,-26.0,X
5090301,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10877,-766,1,0,0,1,Laborers,2.0,-9.0,C
5090302,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17427,-4874,1,0,0,1,Sales staff,2.0,-22.0,C
5090308,F,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-17945,-1683,1,0,0,1,HR staff,1.0,-13.5,0
5090309,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23395,-1288,1,0,1,0,Waiters/barmen staff,2.0,-47.5,C
5090313,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13983,-2841,1,1,0,0,Laborers,2.0,-13.5,C
5090316,F,N,Y,0,427500.0,Working,Higher education,Married,House / apartment,-19889,-3600,1,1,0,0,Managers,2.0,-20.0,C
5090317,F,Y,N,0,675000.0,Working,Secondary / secondary special,Married,House / apartment,-16678,-7192,1,0,0,0,Managers,2.0,-21.0,C
5090318,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-23285,-5424,1,0,0,0,Laborers,2.0,-27.0,C
5090320,F,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-11306,-1863,1,0,0,0,Managers,1.0,-24.0,X
5090321,F,N,Y,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-19140,-887,1,0,0,0,High skill tech staff,2.0,-45.0,C
5090324,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,-13239,-5849,1,0,0,1,High skill tech staff,4.0,-16.0,X
5090335,F,Y,Y,0,144000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13095,-3716,1,1,1,0,Medicine staff,2.0,-33.5,X
5090338,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,-9952,-1801,1,0,0,1,Drivers,2.0,-6.5,C
5090340,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14196,-5247,1,0,0,0,Private service staff,2.0,-1.0,0
5090341,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-17635,-5642,1,0,1,0,Managers,2.0,-52.5,0
5090342,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-17635,-5642,1,0,1,0,Managers,2.0,-2.5,0
5090345,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-20027,-954,1,0,0,0,Laborers,2.0,-6.0,X
5090346,F,Y,Y,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-20761,-10149,1,1,1,0,Accountants,2.0,-7.0,X
5090347,F,N,N,0,67500.0,Working,Secondary / secondary special,Widow,House / apartment,-19364,-2539,1,0,0,0,Cooking staff,1.0,-7.5,C
5090348,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,-13546,-2142,1,0,0,0,Laborers,1.0,-6.5,0
5090350,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19087,-6128,1,0,0,0,Laborers,2.0,-1.0,0
5090351,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19087,-6128,1,0,0,0,Laborers,2.0,-18.0,C
5090353,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11788,-1074,1,0,1,0,Managers,2.0,-3.0,0
5090356,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11914,-1314,1,1,0,0,Managers,2.0,-2.5,1
5090358,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,-17.5,C
5090361,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9519,-521,1,0,0,1,Laborers,2.0,-7.5,C
5090363,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,-12136,-1252,1,0,0,0,Sales staff,2.0,-28.0,C
5090365,F,Y,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-15037,-2105,1,0,0,0,Managers,2.0,-13.0,C
5090366,F,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11694,-460,1,0,1,0,Secretaries,3.0,-39.5,X
5090368,F,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13480,-5300,1,1,1,0,Medicine staff,2.0,-43.5,C
5090369,F,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13480,-5300,1,1,1,0,Medicine staff,2.0,-1.5,0
5090370,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17732,-6883,1,0,0,0,Core staff,2.0,-46.0,C
5090371,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17732,-6883,1,0,0,0,Core staff,2.0,-19.0,X
5090373,F,Y,Y,2,270000.0,State servant,Higher education,Married,House / apartment,-17610,-947,1,0,0,0,Cleaning staff,4.0,-11.5,0
5090374,F,Y,Y,2,270000.0,State servant,Higher education,Married,House / apartment,-17610,-947,1,0,0,0,Cleaning staff,4.0,-22.0,C
5090375,F,N,N,2,112500.0,State servant,Higher education,Married,House / apartment,-11604,-2721,1,0,0,1,Core staff,4.0,-1.5,C
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15421,-1198,1,0,1,0,Laborers,2.0,-21.5,C
5090386,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,-21537,-13735,1,0,0,0,Core staff,1.0,-38.0,X
5090388,F,N,Y,0,162000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18875,-2778,1,0,1,0,Waiters/barmen staff,2.0,-6.5,X
5090389,F,N,Y,2,175500.0,Commercial associate,Higher education,Married,House / apartment,-16973,-1135,1,0,1,1,Sales staff,4.0,-11.0,0
5090390,M,Y,Y,0,180000.0,Working,Higher education,Civil marriage,House / apartment,-11818,-3233,1,0,0,0,Drivers,2.0,-17.5,C
5090392,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15080,-5576,1,0,0,0,Laborers,2.0,-35.5,C
5090394,F,Y,N,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11714,-1740,1,0,0,1,Core staff,2.0,-8.5,0
5090396,F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,-13836,-3747,1,0,0,1,Core staff,2.0,-7.5,C
5090400,F,N,N,0,36000.0,Working,Secondary / secondary special,Married,With parents,-14500,-459,1,1,0,0,Core staff,2.0,-26.0,C
5090403,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11583,-1435,1,1,1,0,Laborers,2.0,-20.0,C
5090404,F,Y,N,0,382500.0,Commercial associate,Higher education,Single / not married,House / apartment,-15297,-885,1,1,1,1,Managers,1.0,-9.0,X
5090405,F,Y,N,0,382500.0,Commercial associate,Higher education,Single / not married,House / apartment,-15297,-885,1,1,1,1,Managers,1.0,-23.0,C
5090407,F,Y,N,1,315000.0,Working,Higher education,Married,House / apartment,-14356,-1069,1,1,1,1,Sales staff,3.0,-7.0,0
5090408,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14964,-1524,1,1,0,0,Laborers,2.0,-17.0,X
5090409,M,N,N,0,90000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-20017,-3503,1,1,1,0,Sales staff,1.0,-8.5,X
5090413,F,N,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-10403,-2195,1,0,1,0,Laborers,2.0,-25.0,C
5090419,F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,-15618,-2499,1,1,1,0,Security staff,2.0,-4.5,0
5090424,F,N,Y,0,189000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17463,-6304,1,0,0,0,Laborers,1.0,-8.0,C
5090426,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11995,-217,1,0,0,0,Laborers,2.0,-6.0,C
5090427,F,N,Y,0,252000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18901,-1375,1,0,0,0,Laborers,1.0,-23.5,C
5090428,F,Y,N,3,450000.0,Commercial associate,Higher education,Married,Municipal apartment,-13820,-1799,1,0,1,0,Core staff,5.0,-12.0,X
5090430,F,N,Y,0,382500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16973,-2925,1,0,0,0,Sales staff,2.0,-44.0,C
5090432,F,N,N,0,148500.0,Working,Secondary / secondary special,Widow,Municipal apartment,-23398,-2905,1,0,0,0,Cleaning staff,1.0,-18.0,X
